codigo_ibge,NomMunicipio,longitude,latitude,UF
2405801,João Câmara,-35.87392741895908,-5.475376143991968,RN
2405900,João Dias,-37.83789949525149,-6.287879415999245,RN
2406007,José da Penha,-38.28304980245421,-6.340582973781848,RN
2406106,Jucurutu,-37.02139594247722,-6.058025377887004,RN
2406155,Jundiá,-35.34036163756421,-6.256322411227255,RN
2406205,Lagoa d'Anta,-35.62631118889957,-6.384166262359023,RN
2406304,Lagoa de Pedras,-35.45083574204644,-6.192437137563656,RN
2406403,Lagoa de Velhos,-35.844387858596335,-6.010495539246528,RN
2406502,Lagoa Nova,-36.51911545835954,-6.092459196654526,RN
2406601,Lagoa Salgada,-35.50504155332755,-6.147194345430299,RN
2406700,Lajes,-36.18059874513005,-5.69819696014103,RN
2406809,Lajes Pintadas,-36.134221466446775,-6.148066319550929,RN
2406908,Lucrécia,-37.82437250964696,-6.1035804029864655,RN
2407005,Luís Gomes,-38.40263017333046,-6.373370852668218,RN
2407104,Macaíba,-35.428768252738664,-5.926865695563942,RN
2407203,Macau,-36.52345479299844,-5.195969649904038,RN
2407252,Major Sales,-38.31764498589039,-6.405108502654006,RN
2407302,Marcelino Vieira,-38.15733740151474,-6.280323423025735,RN
2407401,Martins,-37.90590200248885,-6.080228099872996,RN
2407500,Maxaranguape,-35.35449436792323,-5.451585024890633,RN
2407609,Messias Targino,-37.480185916281656,-6.089915114434825,RN
2407708,Montanhas,-35.29092402585211,-6.504926187997781,RN
2407807,Monte Alegre,-35.405064050001,-6.098760879801697,RN
2407906,Monte das Gameleiras,-35.80903185982777,-6.429879283904638,RN
2408003,Mossoró,-37.3255227402417,-5.17585641603163,RN
2408102,Natal,-35.22884020742182,-5.803180971097649,RN
2408201,Nísia Floresta,-35.1732227328174,-6.054929716289374,RN
2408300,Nova Cruz,-35.428774443230104,-6.448633583774083,RN
2408409,Olho d'Água do Borges,-37.71018766884026,-5.978938009081758,RN
2408508,Ouro Branco,-36.92106520776758,-6.683537254957016,RN
2408607,Paraná,-38.284203695103656,-6.451045742855697,RN
2408706,Paraú,-37.1105554928458,-5.784394028801903,RN
2408805,Parazinho,-35.93619524224835,-5.285833238468024,RN
2408904,Parelhas,-36.6194795451412,-6.713856595030696,RN
2408953,Rio do Fogo,-35.399978769985985,-5.377275213201783,RN
2409100,Passa e Fica,-35.61449467327934,-6.4422409806261545,RN
2409209,Passagem,-35.39571138320756,-6.283824205264455,RN
2409308,Patu,-37.62133768615497,-6.086895909364317,RN
2409332,Santa Maria,-35.72048103804456,-5.78892773811857,RN
2409407,Pau dos Ferros,-38.16974834928828,-6.117410407949495,RN
2409506,Pedra Grande,-35.87350684702369,-5.146048374290797,RN
2409605,Pedra Preta,-36.07952376226448,-5.524535435094332,RN
2409704,Pedro Avelino,-36.33162498061267,-5.475046757056783,RN
2409803,Pedro Velho,-35.22451581109326,-6.46525349592078,RN
2409902,Pendências,-36.62398763795799,-5.292910818866522,RN
2410009,Pilões,-38.02921683654345,-6.286597444591282,RN
2410108,Poço Branco,-35.694351541848135,-5.571519810254057,RN
2410207,Portalegre,-38.01498391272018,-6.032875845757306,RN
2410256,Porto do Mangue,-36.84151553563336,-5.088333766202227,RN
2410306,Serra Caiada,-35.72196545745039,-6.107764856388661,RN
2410405,Pureza,-35.58214546972123,-5.40729817540728,RN
2410504,Rafael Fernandes,-38.223742361716,-6.196813826781315,RN
2410603,Rafael Godeiro,-37.73022061476174,-6.069078382237911,RN
2410702,Riacho da Cruz,-37.96643315211853,-5.923592653675251,RN
2410801,Riacho de Santana,-38.336125393188894,-6.277005739056402,RN
2410900,Riachuelo,-35.84958978828788,-5.798442698216025,RN
2411007,Rodolfo Fernandes,-38.0809280910072,-5.858496378644829,RN
2411056,Tibau,-37.32098775225622,-4.888374241295145,RN
2411106,Ruy Barbosa,-35.94051782166419,-5.8568629739242,RN
2411205,Santa Cruz,-36.00648700306269,-6.248263108482737,RN
2411403,Santana do Matos,-36.63462419114055,-5.904370377343608,RN
2411429,Santana do Seridó,-36.76513024076086,-6.732243349379715,RN
2411502,Santo Antônio,-35.505405018373644,-6.339480806356758,RN
2411601,São Bento do Norte,-35.98906258902995,-5.144132915022247,RN
2411700,São Bento do Trairí,-36.04846835616733,-6.383221334796893,RN
2411809,São Fernando,-37.15115717199729,-6.3213598188253055,RN
2411908,São Francisco do Oeste,-38.18379094834565,-5.985179016960307,RN
2412005,São Gonçalo do Amarante,-35.36480783610035,-5.787744025925126,RN
2412104,São João do Sabugi,-37.18850679283321,-6.690420144426753,RN
2412203,São José de Mipibu,-35.28941581019084,-6.064009773951674,RN
2412302,São José do Campestre,-35.74017387832473,-6.301125823483897,RN
2412401,São José do Seridó,-36.85850363129988,-6.48663920082518,RN
2412500,São Miguel,-38.47428480439909,-6.214365164877606,RN
2412559,São Miguel do Gostoso,-35.73719849535688,-5.194005155562053,RN
2412609,São Paulo do Potengi,-35.75443044724383,-5.934043771979046,RN
2412708,São Pedro,-35.630332508534806,-5.892565628072352,RN
2412807,São Rafael,-36.87851123955483,-5.837405093849537,RN
2412906,São Tomé,-36.12857508200799,-5.988218360897831,RN
2413003,São Vicente,-36.659816837438655,-6.207687225110059,RN
2413102,Senador Elói de Souza,-35.67989947727693,-6.039891436478573,RN
2413201,Senador Georgino Avelino,-35.12140540428503,-6.157871829300079,RN
2413300,Serra de São Bento,-35.71895984453812,-6.428619564709883,RN
2413359,Serra do Mel,-37.02422558593135,-5.171294745477264,RN
2413409,Serra Negra do Norte,-37.36002589975425,-6.587382641652328,RN
2413508,Serrinha,-35.574360372290705,-6.255128569273708,RN
2413557,Serrinha dos Pintos,-37.99306913396029,-6.144496305240085,RN
2413607,Severiano Melo,-37.972708376189736,-5.7691978627651785,RN
2413706,Sítio Novo,-35.9273034859753,-6.087969308684406,RN
2413805,Taboleiro Grande,-38.05115332822313,-5.935842721885428,RN
2413904,Taipu,-35.58520534598221,-5.596712107022396,RN
2414001,Tangará,-35.83529261923864,-6.216985641329627,RN
2414100,Tenente Ananias,-38.16388832055477,-6.440618071104866,RN
2414159,Tenente Laurentino Cruz,-36.72269631311042,-6.159086450813184,RN
2414209,Tibau do Sul,-35.09981743521536,-6.241689447711424,RN
2414308,Timbaúba dos Batistas,-37.24720690468267,-6.477694822861691,RN
2414407,Touros,-35.60797839011452,-5.281023521896096,RN
2414456,Triunfo Potiguar,-37.15155208024617,-5.918396821251067,RN
2414506,Umarizal,-37.83261068956544,-5.991984564750951,RN
2414605,Upanema,-37.291966573916014,-5.610105253163265,RN
2414704,Várzea,-35.36839189067693,-6.351460000692257,RN
2414753,Venha-Ver,-38.52677981870988,-6.320719334448858,RN
2414803,Vera Cruz,-35.43552836758746,-6.037195751772245,RN
2414902,Viçosa,-37.95502448131565,-5.987057041578179,RN
2415008,Vila Flor,-35.087062378054945,-6.302819400164034,RN
2500106,Água Branca,-37.66262281832998,-7.470495706624162,PB
2500205,Aguiar,-38.21378148463717,-7.074087590535987,PB
2500304,Alagoa Grande,-35.60284303409445,-7.059078022378057,PB
2500403,Alagoa Nova,-35.76691747314122,-7.061644829584867,PB
2500502,Alagoinha,-35.52221332059135,-6.96197051683894,PB
2500536,Alcantil,-36.04671257607696,-7.689920553697752,PB
2500577,Algodão de Jandaíra,-35.97225885405052,-6.887937960163888,PB
2500601,Alhandra,-34.933320303398226,-7.348628643765,PB
2500700,São João do Rio do Peixe,-38.4178492623292,-6.73276195726295,PB
2500734,Amparo,-37.03935552949192,-7.560653367420763,PB
2500775,Aparecida,-38.067956862596006,-6.789351415223604,PB
2500809,Araçagi,-35.35445516128102,-6.861232260400883,PB
2500908,Arara,-35.73129681003971,-6.858069022083593,PB
2501005,Araruna,-35.755064863843884,-6.524240018435029,PB
2501104,Areia,-35.705359701956965,-6.950349209521785,PB
2501153,Areia de Baraúnas,-36.96187587663984,-7.111879971598031,PB
2501203,Areial,-35.931480076552326,-7.049227386597832,PB
2501302,Aroeiras,-35.69092561933053,-7.535591798050294,PB
2501351,Assunção,-36.710284238099234,-7.073615152289006,PB
2501401,Baía da Traição,-34.98879896589115,-6.663122869458747,PB
2501500,Bananeiras,-35.59626744430452,-6.700183720245108,PB
2501534,Baraúna,-36.26139787007517,-6.620584957880991,PB
2501575,Barra de Santana,-35.96606479733952,-7.564845195373527,PB
2501609,Barra de Santa Rosa,-36.07602001192508,-6.791184981812975,PB
2501708,Barra de São Miguel,-36.28657578272633,-7.700371447475384,PB
2501807,Bayeux,-34.921947105207835,-7.131736120689608,PB
2501906,Belém,-35.49823393947386,-6.705306923057777,PB
2502003,Belém do Brejo do Cruz,-37.36592584898508,-6.14898860508343,PB
2502052,Bernardino Batista,-38.55576827425408,-6.481065574450387,PB
2502102,Boa Ventura,-38.18828229055367,-7.431066085107224,PB
2502151,Boa Vista,-36.21868353344393,-7.271674230420735,PB
2502201,Bom Jesus,-38.63020751894256,-6.822781030793512,PB
2502300,Bom Sucesso,-37.947785413662,-6.47482390606686,PB
2502409,Bonito de Santa Fé,-38.478190187258974,-7.289288233406753,PB
2502508,Boqueirão,-36.149875002746526,-7.506611639800669,PB
2502607,Igaracy,-38.12457452543614,-7.155211645484608,PB
2502706,Borborema,-35.60123383570845,-6.794074720451507,PB
2502805,Brejo do Cruz,-37.49700387167851,-6.329721347519251,PB
2502904,Brejo dos Santos,-37.84655511393952,-6.398444092489726,PB
2503001,Caaporã,-34.91893895925256,-7.486772548665338,PB
2503100,Cabaceiras,-36.29889784305543,-7.451019002891091,PB
2503209,Cabedelo,-34.847566784519664,-7.027747635123867,PB
2503308,Cachoeira dos Índios,-38.69565309594417,-6.946012215176921,PB
2503407,Cacimba de Areia,-37.17362176749194,-7.138738821993199,PB
2503506,Cacimba de Dentro,-35.81368248158412,-6.624585342726056,PB
2503555,Cacimbas,-37.090411108879664,-7.2094524985623,PB
2503605,Caiçara,-35.41172626274936,-6.606281721689878,PB
2503704,Cajazeiras,-38.54099169542494,-6.919864799611886,PB
2503753,Cajazeirinhas,-37.803416062766736,-6.9589815441651375,PB
2503803,Caldas Brandão,-35.339219084616545,-7.121067184725645,PB
2503902,Camalaú,-36.79717215220607,-7.899853998687712,PB
2504009,Campina Grande,-35.96565925049401,-7.263562167142118,PB
2504033,Capim,-35.16864922728486,-6.900768552907868,PB
2504074,Caraúbas,-36.50248169827572,-7.774117080015861,PB
2504108,Carrapateira,-38.337539303955566,-7.04446399888586,PB
2504157,Casserengue,-35.84317233687249,-6.75504168746092,PB
2504207,Catingueira,-37.59077164087791,-7.1385120820698695,PB
2504306,Catolé do Rocha,-37.7044708165307,-6.321119150768333,PB
2504355,Caturité,-36.05770192053812,-7.415966914196998,PB
2504405,Conceição,-38.528321290829,-7.503787840557959,PB
2504504,Condado,-37.61546713041277,-6.904969622244806,PB
2504603,Conde,-34.86065204917892,-7.282034343778105,PB
2504702,Congo,-36.64652764684301,-7.795050002064814,PB
2504801,Coremas,-37.97530716126037,-7.050483764033997,PB
2504850,Coxixola,-36.63416182998414,-7.645253666466365,PB
2504900,Cruz do Espírito Santo,-35.10274835068238,-7.148978205783866,PB
2505006,Cubati,-36.326658314239154,-6.860511378076563,PB
2505105,Cuité,-36.0783081840617,-6.548624384375848,PB
2505204,Cuitegi,-35.52280709567837,-6.8991918303787925,PB
2505238,Cuité de Mamanguape,-35.252075800759584,-6.905993759998841,PB
2505279,Curral de Cima,-35.28474641506337,-6.733839029423333,PB
2505303,Curral Velho,-38.167923878379945,-7.537777886416062,PB
2505352,Damião,-35.93008728386496,-6.643336228698426,PB
2505402,Desterro,-37.09289847342179,-7.300095884275217,PB
2505501,Vista Serrana,-37.57546486595693,-6.7570464547839,PB
2505600,Diamante,-38.31553813012668,-7.42375849672566,PB
2505709,Dona Inês,-35.64825299704744,-6.60942891423729,PB
2505808,Duas Estradas,-35.39561117027116,-6.720808534830195,PB
2505907,Emas,-37.74504351531704,-7.086607062050353,PB
2506004,Esperança,-35.89031665465799,-6.998176560454497,PB
2506103,Fagundes,-35.78007111141929,-7.391241663603216,PB
2506202,Frei Martinho,-36.4497167633135,-6.414510696460121,PB
2506251,Gado Bravo,-35.81241918188311,-7.589772462890052,PB
2506301,Guarabira,-35.448014563711325,-6.877851698939207,PB
2506400,Gurinhém,-35.43589375909764,-7.14961839342742,PB
2506509,Gurjão,-36.4578145789718,-7.261499030323946,PB
2506608,Ibiara,-38.40390304849007,-7.491930283511856,PB
2506707,Imaculada,-37.55816591535724,-7.370866384902375,PB
2506806,Ingá,-35.621064762152095,-7.2785097259288065,PB
2506905,Itabaiana,-35.35426671169941,-7.348416028049875,PB
2507002,Itaporanga,-38.18641783939484,-7.286494811303777,PB
2507101,Itapororoca,-35.257110866792544,-6.810158688495324,PB
2507200,Itatuba,-35.647140745954154,-7.405068575400914,PB
2507309,Jacaraú,-35.2682780728819,-6.595759835711181,PB
2507408,Jericó,-37.81721502144682,-6.50870688608616,PB
2507507,João Pessoa,-34.86953187932424,-7.165470705728984,PB
2507606,Juarez Távora,-35.57058769294706,-7.159225077239256,PB
2507705,Juazeirinho,-36.55847329480223,-7.054946273069505,PB
2507804,Junco do Seridó,-36.77447861495532,-6.991292876936564,PB
2507903,Juripiranga,-35.213645428626364,-7.355001872884284,PB
2508000,Juru,-37.80316577176436,-7.501804526038658,PB
2508109,Lagoa,-37.888163269671296,-6.587557061891122,PB
2508208,Lagoa de Dentro,-35.36130516713721,-6.67890623682938,PB
2508307,Lagoa Seca,-35.86632408853753,-7.14624901177866,PB
2508406,Lastro,-38.1800477403121,-6.552579230216431,PB
2508505,Livramento,-36.931038311285306,-7.340582019944654,PB
2508554,Logradouro,-35.427249511889634,-6.554382710909911,PB
2508604,Lucena,-34.912242397712554,-6.918884812182249,PB
2508703,Mãe d'Água,-37.43989903691874,-7.248138530977536,PB
2508802,Malta,-37.530101643648194,-6.883707774027542,PB
2508901,Mamanguape,-35.15589060432797,-6.720770861113871,PB
2509008,Manaíra,-38.20485316977359,-7.724924167881221,PB
2509057,Marcação,-35.005648215270874,-6.7475117102826605,PB
2509107,Mari,-35.30589162234079,-7.037552802176128,PB
2509156,Marizópolis,-38.33666944367662,-6.821600022910345,PB
2509206,Massaranduba,-35.75596397223982,-7.200764391606484,PB
2509305,Mataraca,-35.0439215580736,-6.556322522894958,PB
2509339,Matinhas,-35.771677759308865,-7.118377142867761,PB
2509370,Mato Grosso,-37.73730173879763,-6.548061966609102,PB
2509396,Maturéia,-37.35879809131406,-7.284303647880735,PB
2509404,Mogeiro,-35.49706544272192,-7.294814090300737,PB
2509503,Montadas,-35.94345919608136,-7.090295914439247,PB
2509602,Monte Horebe,-38.53767220949863,-7.206277004180285,PB
2509701,Monteiro,-37.09171515363087,-7.9077768819647645,PB
2509800,Mulungu,-35.42087731434848,-6.999439145238954,PB
2509909,Natuba,-35.56294069490732,-7.560184608410874,PB
2510006,Nazarezinho,-38.32664434499227,-6.950978786717227,PB
2510105,Nova Floresta,-36.20623824806613,-6.476431523158721,PB
2510204,Nova Olinda,-38.01845518373756,-7.473538267774578,PB
2510303,Nova Palmeira,-36.42642155414711,-6.676198332269483,PB
2510402,Olho d'Água,-37.75398805244375,-7.284437433694754,PB
2510501,Olivedos,-36.24907569036839,-6.977131080905642,PB
2510600,Ouro Velho,-37.13807595821297,-7.609812528042948,PB
2510659,Parari,-36.66883323557108,-7.327258026080023,PB
2510709,Passagem,-37.04124748783908,-7.118264042757255,PB
2510808,Patos,-37.31688811173781,-6.99549562317262,PB
2510907,Paulista,-37.608843607730826,-6.627001344511048,PB
2511004,Pedra Branca,-38.080809692189895,-7.458604118300935,PB
2511103,Pedra Lavrada,-36.38790701618365,-6.772905117748529,PB
2511202,Pedras de Fogo,-35.07454693383389,-7.336165517611289,PB
2511301,Piancó,-37.94219128654921,-7.201308226105619,PB
2511400,Picuí,-36.33707268220756,-6.4930862183964,PB
2511509,Pilar,-35.26668233282988,-7.2789170607601665,PB
2511608,Pilões,-35.60840819145527,-6.883193410574325,PB
2511707,Pilõezinhos,-35.54896985966686,-6.8461775997431085,PB
2511806,Pirpirituba,-35.49588107131692,-6.790743752306238,PB
2511905,Pitimbu,-34.841762096899004,-7.430903191932853,PB
2512002,Pocinhos,-36.09366189370812,-7.062673947935502,PB
2512036,Poço Dantas,-38.519851342370245,-6.389745890411612,PB
2512077,Poço de José de Moura,-38.49893720757281,-6.593671313627142,PB
2512101,Pombal,-37.8509450190401,-6.772566514095108,PB
2512200,Prata,-37.08579337779293,-7.694733073439642,PB
2512309,Princesa Isabel,-38.004985675824585,-7.653747179262042,PB
2512408,Puxinanã,-35.96163978136022,-7.1487517174177935,PB
2512507,Queimadas,-35.913702514417714,-7.399433312005985,PB
2512606,Quixaba,-37.13550380599522,-7.040683403618354,PB
2512705,Remígio,-35.8487997980201,-6.926846166161856,PB
2512721,Pedro Régis,-35.29109620329255,-6.668129709486888,PB
2512747,Riachão,-35.64742552815181,-6.541762820157134,PB
2512754,Riachão do Bacamarte,-35.66923208008192,-7.239641428594479,PB
2512762,Riachão do Poço,-35.28987296202718,-7.154949441021119,PB
2512788,Riacho de Santo Antônio,-36.13775350872966,-7.682914492670688,PB
2512804,Riacho dos Cavalos,-37.63550994944026,-6.478194708427071,PB
2512903,Rio Tinto,-35.036138128994025,-6.796899757688083,PB
2513000,Salgadinho,-36.84213938529193,-7.098733353065068,PB
2513109,Salgado de São Félix,-35.463597740680626,-7.41473235535874,PB
2513158,Santa Cecília,-35.921550157356,-7.728945329450815,PB
2513208,Santa Cruz,-38.05281446257775,-6.548848736381662,PB
2513307,Santa Helena,-38.58411740469074,-6.730485378039956,PB
2513356,Santa Inês,-38.57737097742223,-7.666378857307906,PB
2513406,Santa Luzia,-36.90652502050078,-6.917199949462074,PB
2513505,Santana de Mangueira,-38.33098425975588,-7.628213002920165,PB
2513604,Santana dos Garrotes,-37.96004835244294,-7.387859243715325,PB
2513653,Joca Claudino,-38.480938324748166,-6.477105685069043,PB
2513703,Santa Rita,-35.000067548690275,-7.06732671351083,PB
2513802,Santa Teresinha,-37.44539245451459,-7.091151931861242,PB
2513851,Santo André,-36.61465652738989,-7.221083186454693,PB
2513901,São Bento,-37.47132193186805,-6.458877621297618,PB
2513927,São Bentinho,-37.70717574622567,-6.87378560116526,PB
2513943,São Domingos do Cariri,-36.404799953881934,-7.588143697068673,PB
2513968,São Domingos,-37.950773540322494,-6.803970835619997,PB
2513984,São Francisco,-38.05966059427215,-6.635171879881902,PB
2514008,São João do Cariri,-36.494048201519774,-7.451306607048096,PB
2514107,São João do Tigre,-36.78745056340512,-8.088942559394749,PB
2514206,São José da Lagoa Tapada,-38.13958139317573,-6.9413432943045175,PB
2514305,São José de Caiana,-38.326623921270325,-7.260573951896143,PB
2514404,São José de Espinharas,-37.37977034402139,-6.813839760486189,PB
2514453,São José dos Ramos,-35.34637766148194,-7.241893158504253,PB
2514503,São José de Piranhas,-38.492105355619096,-7.100740089670364,PB
2514552,São José de Princesa,-38.09636036879017,-7.702564411314246,PB
2514602,São José do Bonfim,-37.3008724942116,-7.14927030584784,PB
2514651,São José do Brejo do Cruz,-37.35814894086311,-6.235424722861553,PB
2514701,São José do Sabugi,-36.82344659550491,-6.817194868257902,PB
2514800,São José dos Cordeiros,-36.8624123508709,-7.429066895570178,PB
2514909,São Mamede,-37.08480978362364,-6.9276902611514615,PB
2515005,São Miguel de Taipu,-35.19875198789138,-7.2406703734034386,PB
2515104,São Sebastião de Lagoa de Roça,-35.853934930043124,-7.089179042380576,PB
2515203,São Sebastião do Umbuzeiro,-37.01500637778248,-8.1582028395376,PB
2515302,Sapé,-35.19712855146862,-7.05540550508058,PB
2515401,São Vicente do Seridó,-36.45033573667917,-6.9090050988921465,PB
2515500,Serra Branca,-36.70789646380304,-7.535316247728934,PB
2515609,Serra da Raiz,-35.452814872842936,-6.7051986272433775,PB
2515708,Serra Grande,-38.37951122243389,-7.229244149974475,PB
2515807,Serra Redonda,-35.66326967658364,-7.171542756191097,PB
2515906,Serraria,-35.64414369216738,-6.833175230078348,PB
2515930,Sertãozinho,-35.4214162401928,-6.74239351070962,PB
2515971,Sobrado,-35.25598704817788,-7.179800985087482,PB
2516003,Solânea,-35.72487252532048,-6.7522336885281895,PB
2516102,Soledade,-36.37059884735556,-7.100399043615984,PB
2516151,Sossêgo,-36.20991498249922,-6.723741399957887,PB
2516201,Sousa,-38.22521758718033,-6.739756123055948,PB
2516300,Sumé,-36.90061279253446,-7.678402541204869,PB
2516409,Tacima,-35.518225376167536,-6.537828459987311,PB
2516508,Taperoá,-36.83070289635938,-7.22085234968764,PB
2516607,Tavares,-37.89209954729858,-7.599837875671486,PB
2516706,Teixeira,-37.24032358408556,-7.245540919593782,PB
2516755,Tenório,-36.626484669484725,-6.961258700128836,PB
2516805,Triunfo,-38.57225917014556,-6.6056120337254605,PB
2516904,Uiraúna,-38.39163749644009,-6.510853340282593,PB
2517001,Umbuzeiro,-35.7378377332446,-7.680855292873278,PB
2517100,Várzea,-37.031421960663344,-6.788528591367711,PB
2517209,Vieirópolis,-38.26823714614419,-6.560234139046884,PB
2517407,Zabelê,-37.09625188548557,-8.076613447311146,PB
2600054,Abreu e Lima,-35.01913985232543,-7.879664960753179,PE
2600104,Afogados da Ingazeira,-37.61826598704603,-7.737301638975665,PE
2600203,Afrânio,-41.00540282382742,-8.61896948470047,PE
2600302,Agrestina,-35.94524349583461,-8.45662446872116,PE
2600401,Água Preta,-35.481849632839065,-8.729294186000102,PE
2600500,Águas Belas,-37.03865809699846,-9.087089290688835,PE
2600609,Alagoinha,-36.76175818238193,-8.495884444905723,PE
2600708,Aliança,-35.19303979797672,-7.602584958942145,PE
2600807,Altinho,-36.09897432950006,-8.490512717652534,PE
2600906,Amaraji,-35.46545852107234,-8.365027945292573,PE
2601003,Angelim,-36.27672994375153,-8.891270647483754,PE
2601052,Araçoiaba,-35.07612319039117,-7.793237870459738,PE
2601102,Araripina,-40.48480593995486,-7.60802554577151,PE
2601201,Arcoverde,-37.00555065073144,-8.383898672302202,PE
2601300,Barra de Guabiraba,-35.633805460159294,-8.418181240788135,PE
2601409,Barreiros,-35.25860176168001,-8.820188962638895,PE
2601508,Belém de Maria,-35.816962405361785,-8.60321862099324,PE
2601607,Belém do São Francisco,-38.98193196259823,-8.583604060794512,PE
2601706,Belo Jardim,-36.40511842023748,-8.25894278390679,PE
2601805,Betânia,-37.98630252361775,-8.265600790347781,PE
2601904,Bezerros,-35.78294402957457,-8.218766328597106,PE
2602001,Bodocó,-39.96510213575056,-7.656470432997689,PE
2602100,Bom Conselho,-36.68423575686551,-9.202884305881376,PE
2602209,Bom Jardim,-35.58630679600193,-7.785524488898829,PE
2602308,Bonito,-35.7087662370158,-8.495024006185753,PE
2602407,Brejão,-36.5298696789359,-9.026753692824988,PE
2602506,Brejinho,-37.320864171922736,-7.336676629641464,PE
2602605,Brejo da Madre de Deus,-36.28149205681226,-8.075674235817216,PE
2602704,Buenos Aires,-35.34723997245905,-7.737920606543551,PE
2602803,Buíque,-37.122658023753225,-8.650052498996292,PE
2602902,Cabo de Santo Agostinho,-35.085915129871154,-8.269226569521676,PE
2603009,Cabrobó,-39.329427972677024,-8.38650100400444,PE
2603108,Cachoeirinha,-36.290943847279976,-8.484938502772838,PE
2603207,Caetés,-36.65918382490794,-8.80395759954448,PE
2603306,Calçado,-36.32186593584584,-8.750289127457622,PE
2603405,Calumbi,-38.07867805227729,-8.00393066121303,PE
2603454,Camaragibe,-34.995811160989525,-7.986778559251637,PE
2603504,Camocim de São Félix,-35.77206656312136,-8.350000399955405,PE
2603603,Camutanga,-35.29918695154008,-7.4339119736662544,PE
2603702,Canhotinho,-36.17691775743813,-8.893164060145502,PE
2603801,Capoeiras,-36.59917314707506,-8.686662137164657,PE
2603900,Carnaíba,-37.72676540782407,-7.795269463469717,PE
2603926,Carnaubeira da Penha,-38.721573222743466,-8.409166000835558,PE
2604007,Carpina,-35.306058565265936,-7.819236625971545,PE
2604106,Caruaru,-36.01744114362072,-8.179917526452668,PE
2604155,Casinhas,-35.72038415897708,-7.756045309952379,PE
2604205,Catende,-35.73093528639047,-8.675546191707218,PE
2604304,Cedro,-39.20373752441594,-7.743825510937071,PE
2604403,Chã de Alegria,-35.22220741559816,-7.99940173799269,PE
2604502,Chã Grande,-35.47399718527443,-8.229569383130876,PE
2604601,Condado,-35.098678425663074,-7.596316333093555,PE
2604700,Correntes,-36.33868021221134,-9.114721345120158,PE
2604809,Cortês,-35.530248914105655,-8.433172949446247,PE
2604908,Cumaru,-35.72068562630695,-8.040125649545177,PE
2605004,Cupira,-35.931380576246,-8.583011377176357,PE
2605103,Custódia,-37.67935056546416,-8.170547073455333,PE
2605152,Dormentes,-40.620068488838,-8.496181724109446,PE
2605202,Escada,-35.26446533091414,-8.36980047644961,PE
2605301,Exu,-39.74823050327088,-7.516055862699704,PE
2605400,Feira Nova,-35.383241567551465,-7.952895601602187,PE
2605459,Fernando de Noronha,-32.4240903795142,-3.854335528025568,PE
2605509,Ferreiros,-35.24458771461047,-7.478458242867601,PE
2605608,Flores,-37.89476386013703,-7.939945680309925,PE
2605707,Floresta,-38.30537213355813,-8.566361152874466,PE
2605806,Frei Miguelinho,-35.88507871408351,-7.935432923867519,PE
2605905,Gameleira,-35.39308298153049,-8.612481114048393,PE
2606002,Garanhuns,-36.50109557811447,-8.92900025662309,PE
2606101,Glória do Goitá,-35.338296051099995,-8.012759249530138,PE
2606200,Goiana,-34.942491494896885,-7.596885204655691,PE
2606309,Granito,-39.69433561830448,-7.788476822690418,PE
2606408,Gravatá,-35.56362116636983,-8.199424037214811,PE
2606507,Iati,-36.90107029510218,-9.143529820326444,PE
2606606,Ibimirim,-37.59588478771571,-8.588997180018861,PE
2606705,Ibirajuba,-36.20142077793346,-8.613403087933365,PE
2606804,Igarassu,-34.96031794873186,-7.817518300463186,PE
2606903,Iguaracy,-37.4028037255918,-7.845781973889967,PE
2607000,Inajá,-37.83933451411606,-8.803497843849192,PE
2607109,Ingazeira,-37.41555240127959,-7.713596711526932,PE
2607208,Ipojuca,-35.088927300782345,-8.437190626034814,PE
2607307,Ipubi,-40.21739020642679,-7.497899441792694,PE
2607406,Itacuruba,-38.727330776356055,-8.748805269211385,PE
2607505,Itaíba,-37.29170954870845,-8.986831145296769,PE
2607604,Ilha de Itamaracá,-34.854412539566106,-7.759549055642909,PE
2607653,Itambé,-35.134263478673816,-7.449908384395692,PE
2607703,Itapetim,-37.14303737970239,-7.398705608573675,PE
2607752,Itapissuma,-34.90679829946739,-7.745153056412014,PE
2607802,Itaquitinga,-35.03256089442518,-7.686387030977239,PE
2607901,Jaboatão dos Guararapes,-35.0033486333542,-8.152165838091484,PE
2607950,Jaqueira,-35.80782995658037,-8.743312917679953,PE
2608008,Jataúba,-36.53386866242199,-8.055231784374863,PE
2608057,Jatobá,-38.21378782032598,-9.20776478863739,PE
2608107,João Alfredo,-35.59238648342706,-7.860988189916108,PE
2608206,Joaquim Nabuco,-35.545054480094656,-8.562440822892075,PE
2608255,Jucati,-36.459631748948375,-8.743940140635083,PE
2608305,Jupi,-36.39401769770706,-8.715367449636833,PE
2608404,Jurema,-36.142746086856086,-8.755433581584207,PE
2608453,Lagoa do Carro,-35.3368614302744,-7.852400480398064,PE
2608503,Lagoa de Itaenga,-35.29465294030602,-7.90894855107962,PE
2608602,Lagoa do Ouro,-36.46548891609985,-9.162134588379493,PE
2608701,Lagoa dos Gatos,-35.895584402398846,-8.682370965361365,PE
2608750,Lagoa Grande,-40.22301197633586,-8.777303473860867,PE
2608800,Lajedo,-36.28629161910796,-8.677962173986506,PE
2608909,Limoeiro,-35.4478699518042,-7.847752536853607,PE
2609006,Macaparana,-35.450209965447264,-7.527670136168042,PE
