regime,nystrom_error,kpca_distortion,method
Joint,0.14623393731327178,0.3526778649817302,nsga2
Joint,0.22864941566204214,0.4021695878499678,nsga2
Joint,0.07366161176650952,0.20798522795046226,nsga2
Joint,0.08376512369809767,0.22473676393152572,nsga2
Joint,0.19779617172497638,0.3807216636447306,nsga2
Joint,0.0923457232361354,0.24191611439512434,nsga2
Joint,0.05600654281866153,0.1348133139865156,nsga2
Joint,0.06669688633582256,0.17324421242244986,nsga2
Joint,0.07779589428634141,0.21759358695017056,nsga2
Unconstrained,0.03746094157078565,0.060753813464045084,nsga2
Unconstrained,0.036872480294657665,0.05916151219734142,nsga2
Unconstrained,0.036872480294657665,0.05916151219734142,nsga2
Unconstrained,0.03746094157078565,0.060753813464045084,nsga2
Unconstrained,0.03701885758618393,0.05997924872012819,nsga2
Unconstrained,0.03664707348294829,0.058423155584424825,nsga2
Unconstrained,0.037270143188025545,0.05988977993444676,nsga2
Unconstrained,0.03681126454773854,0.05881398355187239,nsga2
Unconstrained,0.036824474900503334,0.05907036617399605,nsga2
Unconstrained,0.036824474900503334,0.05907036617399605,nsga2
Unconstrained,0.0368675715771197,0.05931800644416666,nsga2
Unconstrained,0.03693607706029395,0.059441128114662366,nsga2
Unconstrained,0.03684275174683913,0.05852667051163815,nsga2
Unconstrained,0.03673020640382104,0.05840630479827909,nsga2
Unconstrained,0.03688859666363073,0.05952383743342189,nsga2
Unconstrained,0.03685836291363726,0.0590618559153568,nsga2
Unconstrained,0.03676312350126391,0.0586934210064804,nsga2
Unconstrained,0.036943124486778174,0.05951636693064319,nsga2
Unconstrained,0.03689695138476237,0.05931264780596102,nsga2
Unconstrained,0.036872480294657665,0.05916151219734142,nsga2
Unconstrained,0.03669604628822192,0.05806421840186225,nsga2
Unconstrained,0.03664857080900004,0.05844670280804395,nsga2
Unconstrained,0.03676124718364928,0.058185148565935464,nsga2
Unconstrained,0.0368739721664668,0.059094411281381515,nsga2
Unconstrained,0.03660513811709799,0.05765442843961827,nsga2
Unconstrained,0.03693318222848289,0.05960715147538239,nsga2
Unconstrained,0.036893718508619194,0.059460906701265304,nsga2
Unconstrained,0.03676500421554727,0.058300240646115296,nsga2
Unconstrained,0.03689695138476237,0.05931264780596102,nsga2
Unconstrained,0.037087958538257,0.06037186465065193,nsga2
Unconstrained,0.03663466330655366,0.05797886758904066,nsga2
Unconstrained,0.03677407889200689,0.05819803457357306,nsga2
Unconstrained,0.0367202634727835,0.05781857627622845,nsga2
Unconstrained,0.03680548786256718,0.058861785796097625,nsga2
Unconstrained,0.03688859666363073,0.05952383743342189,nsga2
Unconstrained,0.03687976468310661,0.05932295686373474,nsga2
Unconstrained,0.03663466330655366,0.05797886758904066,nsga2
Unconstrained,0.036867036270660965,0.05925179072305447,nsga2
Unconstrained,0.03687976468310661,0.05932295686373474,nsga2
Unconstrained,0.03666855767211566,0.05780862032877147,nsga2
Unconstrained,0.03676124718364928,0.058185148565935464,nsga2
Unconstrained,0.03681839659114374,0.0589684329141965,nsga2
Unconstrained,0.03708288932790629,0.06050152601627435,nsga2
Unconstrained,0.037087958538257,0.06037186465065193,nsga2
Unconstrained,0.037270143188025545,0.05988977993444676,nsga2
Unconstrained,0.03746094157078565,0.060753813464045084,nsga2
Unconstrained,0.03678102238524071,0.05827712711541303,nsga2
Unconstrained,0.03678102238524071,0.05827712711541303,nsga2
Unconstrained,0.03654796991494163,0.056989652502003434,nsga2
Unconstrained,0.036699835196784734,0.05786575291057192,nsga2
Unconstrained,0.036780090155020685,0.058210212168207515,nsga2
Unconstrained,0.03671084930324497,0.057937495262886406,nsga2
Unconstrained,0.03685836291363726,0.0590618559153568,nsga2
Unconstrained,0.036699835196784734,0.05786575291057192,nsga2
Unconstrained,0.03677407889200689,0.05819803457357306,nsga2
Unconstrained,0.03678341716002275,0.05874211841606137,nsga2
Unconstrained,0.036943124486778174,0.05951636693064319,nsga2
Unconstrained,0.03689185386644253,0.059219727018758314,nsga2
Unconstrained,0.036803057990252644,0.058963410718684967,nsga2
Unconstrained,0.03671622810572191,0.058469241982089054,nsga2
Unconstrained,0.03650555426501316,0.05682095836890322,nsga2
Unconstrained,0.036699835196784734,0.05786575291057192,nsga2
Unconstrained,0.036815383872054346,0.058897909529016156,nsga2
Unconstrained,0.036700813054356934,0.05841272777805674,nsga2
Unconstrained,0.03694962180209319,0.05955482228852176,nsga2
Unconstrained,0.03689185386644253,0.059219727018758314,nsga2
Unconstrained,0.03678341716002275,0.05874211841606137,nsga2
Unconstrained,0.036830059613794604,0.05872386969521546,nsga2
Unconstrained,0.03671622810572191,0.058469241982089054,nsga2
Unconstrained,0.03689846922418001,0.05925914181245942,nsga2
Unconstrained,0.03671622810572191,0.058469241982089054,nsga2
Unconstrained,0.037072446404784125,0.06034394710502658,nsga2
Unconstrained,0.03706035948703003,0.06030415712888075,nsga2
Unconstrained,0.03707432653959624,0.06033890548403943,nsga2
Unconstrained,0.03666855767211566,0.05780862032877147,nsga2
Unconstrained,0.03650555426501316,0.05682095836890322,nsga2
Unconstrained,0.036803057990252644,0.058963410718684967,nsga2
Unconstrained,0.03694962180209319,0.05955482228852176,nsga2
Unconstrained,0.03671036601292372,0.05845269847722569,nsga2
Unconstrained,0.03673790520199086,0.05801601946409618,nsga2
Unconstrained,0.03685836291363726,0.0590618559153568,nsga2
Unconstrained,0.03689695138476237,0.05931264780596102,nsga2
Unconstrained,0.036815383872054346,0.058897909529016156,nsga2
Unconstrained,0.03680548786256718,0.058861785796097625,nsga2
Unconstrained,0.036867036270660965,0.05925179072305447,nsga2
Unconstrained,0.03673790520199086,0.05801601946409618,nsga2
Unconstrained,0.03670359644254877,0.05786921413198177,nsga2
Unconstrained,0.0367202634727835,0.05781857627622845,nsga2
Unconstrained,0.0368675715771197,0.05931800644416666,nsga2
Unconstrained,0.036803057990252644,0.058963410718684967,nsga2
Unconstrained,0.0368675715771197,0.05931800644416666,nsga2
Unconstrained,0.036824474900503334,0.05907036617399605,nsga2
Unconstrained,0.03671084930324497,0.057937495262886406,nsga2
Unconstrained,0.03688859666363073,0.05952383743342189,nsga2
Unconstrained,0.03680988536802315,0.058610532258548946,nsga2
Unconstrained,0.03680988536802315,0.058610532258548946,nsga2
Unconstrained,0.03673790520199086,0.05801601946409618,nsga2
Unconstrained,0.03689846922418001,0.05925914181245942,nsga2
Unconstrained,0.03666855767211566,0.05780862032877147,nsga2
Unconstrained,0.03650555426501316,0.05682095836890322,nsga2
Unconstrained,0.03662089748766499,0.05769722442365588,nsga2
Unconstrained,0.036830059613794604,0.05872386969521546,nsga2
Unconstrained,0.03680988536802315,0.058610532258548946,nsga2
Unconstrained,0.03678102238524071,0.05827712711541303,nsga2
Unconstrained,0.0368675715771197,0.05931800644416666,nsga2
Unconstrained,0.03677407889200689,0.05819803457357306,nsga2
Unconstrained,0.03671036601292372,0.05845269847722569,nsga2
Unconstrained,0.03680988536802315,0.058610532258548946,nsga2
Unconstrained,0.03660513811709799,0.05765442843961827,nsga2
Unconstrained,0.03662089748766499,0.05769722442365588,nsga2
Unconstrained,0.03676124718364928,0.058185148565935464,nsga2
Unconstrained,0.03662089748766499,0.05769722442365588,nsga2
Unconstrained,0.036700813054356934,0.05841272777805674,nsga2
Unconstrained,0.03671036601292372,0.05845269847722569,nsga2
Unconstrained,0.0368739721664668,0.059094411281381515,nsga2
Unconstrained,0.03687976468310661,0.05932295686373474,nsga2
Unconstrained,0.03693318222848289,0.05960715147538239,nsga2
Unconstrained,0.03670359644254877,0.05786921413198177,nsga2
Unconstrained,0.03694962180209319,0.05955482228852176,nsga2
Unconstrained,0.03670359644254877,0.05786921413198177,nsga2
Unconstrained,0.03680548786256718,0.058861785796097625,nsga2
Unconstrained,0.03693318222848289,0.05960715147538239,nsga2
Unconstrained,0.036867036270660965,0.05925179072305447,nsga2
Unconstrained,0.03671084930324497,0.057937495262886406,nsga2
Unconstrained,0.036893718508619194,0.059460906701265304,nsga2
Unconstrained,0.03681839659114374,0.0589684329141965,nsga2
Unconstrained,0.03654796991494163,0.056989652502003434,nsga2
Unconstrained,0.036780090155020685,0.058210212168207515,nsga2
Unconstrained,0.036780090155020685,0.058210212168207515,nsga2
Unconstrained,0.03654796991494163,0.056989652502003434,nsga2
Unconstrained,0.03708288932790629,0.06050152601627435,nsga2
Unconstrained,0.03681839659114374,0.0589684329141965,nsga2
Unconstrained,0.03706035948703003,0.06030415712888075,nsga2
Unconstrained,0.03708288932790629,0.06050152601627435,nsga2
Unconstrained,0.036943124486778174,0.05951636693064319,nsga2
Unconstrained,0.03694962180209319,0.05955482228852176,nsga2
Unconstrained,0.03706035948703003,0.06030415712888075,nsga2
Unconstrained,0.03654796991494163,0.056989652502003434,nsga2
Unconstrained,0.03707432653959624,0.06033890548403943,nsga2
Unconstrained,0.037072446404784125,0.06034394710502658,nsga2
Unconstrained,0.036700813054356934,0.05841272777805674,nsga2
Unconstrained,0.03671036601292372,0.05845269847722569,nsga2
Unconstrained,0.03707432653959624,0.06033890548403943,nsga2
Unconstrained,0.037270143188025545,0.05988977993444676,nsga2
Unconstrained,0.0368739721664668,0.059094411281381515,nsga2
Unconstrained,0.037072446404784125,0.06034394710502658,nsga2
Unconstrained,0.03671622810572191,0.058469241982089054,nsga2
Unconstrained,0.03689185386644253,0.059219727018758314,nsga2
Unconstrained,0.03660513811709799,0.05765442843961827,nsga2
Unconstrained,0.03708288932790629,0.06050152601627435,nsga2
Unconstrained,0.03662089748766499,0.05769722442365588,nsga2
Unconstrained,0.03687976468310661,0.05932295686373474,nsga2
Unconstrained,0.037072446404784125,0.06034394710502658,nsga2
Unconstrained,0.03650555426501316,0.05682095836890322,nsga2
Unconstrained,0.03708288932790629,0.06050152601627435,nsga2
Unconstrained,0.03685836291363726,0.0590618559153568,nsga2
Unconstrained,0.03673790520199086,0.05801601946409618,nsga2
Unconstrained,0.03666855767211566,0.05780862032877147,nsga2
Unconstrained,0.03689185386644253,0.059219727018758314,nsga2
Unconstrained,0.036815383872054346,0.058897909529016156,nsga2
Unconstrained,0.036699835196784734,0.05786575291057192,nsga2
Unconstrained,0.03676124718364928,0.058185148565935464,nsga2
Unconstrained,0.036943124486778174,0.05951636693064319,nsga2
Unconstrained,0.03670359644254877,0.05786921413198177,nsga2
Unconstrained,0.03666855767211566,0.05780862032877147,nsga2
Unconstrained,0.03677407889200689,0.05819803457357306,nsga2
Unconstrained,0.0368675715771197,0.05931800644416666,nsga2
Unconstrained,0.03670359644254877,0.05786921413198177,nsga2
Unconstrained,0.03671084930324497,0.057937495262886406,nsga2
Unconstrained,0.0368675715771197,0.05931800644416666,nsga2
Unconstrained,0.03685836291363726,0.0590618559153568,nsga2
Unconstrained,0.03677407889200689,0.05819803457357306,nsga2
Unconstrained,0.03680988536802315,0.058610532258548946,nsga2
Unconstrained,0.036830059613794604,0.05872386969521546,nsga2
Unconstrained,0.03666855767211566,0.05780862032877147,nsga2
Unconstrained,0.03662089748766499,0.05769722442365588,nsga2
Unconstrained,0.03689185386644253,0.059219727018758314,nsga2
Unconstrained,0.03678102238524071,0.05827712711541303,nsga2
Unconstrained,0.03681839659114374,0.0589684329141965,nsga2
Unconstrained,0.03680548786256718,0.058861785796097625,nsga2
Unconstrained,0.03693318222848289,0.05960715147538239,nsga2
Unconstrained,0.03746094157078565,0.060753813464045084,nsga2
Unconstrained,0.03688859666363073,0.05952383743342189,nsga2
Unconstrained,0.036943124486778174,0.05951636693064319,nsga2
Unconstrained,0.037270143188025545,0.05988977993444676,nsga2
Unconstrained,0.036700813054356934,0.05841272777805674,nsga2
Unconstrained,0.036803057990252644,0.058963410718684967,nsga2
Unconstrained,0.037270143188025545,0.05988977993444676,nsga2
Unconstrained,0.03689846922418001,0.05925914181245942,nsga2
Unconstrained,0.036943124486778174,0.05951636693064319,nsga2
Unconstrained,0.03671084930324497,0.057937495262886406,nsga2
Unconstrained,0.03654796991494163,0.056989652502003434,nsga2
Unconstrained,0.03694962180209319,0.05955482228852176,nsga2
Unconstrained,0.03708288932790629,0.06050152601627435,nsga2
Unconstrained,0.037072446404784125,0.06034394710502658,nsga2
Unconstrained,0.036872480294657665,0.05916151219734142,nsga2
Unconstrained,0.036700813054356934,0.05841272777805674,nsga2
Unconstrained,0.03708288932790629,0.06050152601627435,nsga2
Unconstrained,0.037270143188025545,0.05988977993444676,nsga2
Unconstrained,0.03693318222848289,0.05960715147538239,nsga2
