state,method,rep_id,target,rmse,mae,r2,n
0,U,0,4G,4.650140080022362,4.13834449609383,-3.4041762572419527,17
10,U,0,4G,6.1621802908760035,5.9641154576235,-14.269186613408426,16
11,U,0,4G,1.655493619519259,1.3251904063421933,-0.08512934698137542,23
12,U,0,4G,2.8831625378471077,2.4448784712937752,-1.609108967612762,36
13,U,0,4G,2.7567848343238377,2.4298031095251176,-1.6231051982106584,46
14,U,0,4G,3.451271447434255,3.124092225280107,-1.0513286208069665,8
15,U,0,4G,1.6194176033351049,1.4501518996349134,-0.14111567355822352,15
16,U,0,4G,2.53039791351773,2.045512961379115,-0.3790643276947294,13
17,U,0,4G,2.901861219472967,2.522515513611026,-1.3151341606885913,14
18,U,0,4G,2.220308248999073,1.9456241703686559,-0.12332529325344654,12
19,U,0,4G,2.021291641034119,1.7798290713852372,-0.41706635485914556,21
2,U,0,4G,3.563280103383887,3.417575481609739,-14.121569040114434,4
20,U,0,4G,2.3359391822731825,1.8791612050221604,-0.36006445519740704,15
21,U,0,4G,1.864754897597468,1.5576552989195385,-0.0924610672630286,26
22,U,0,4G,2.161529070692497,2.023593085847137,-0.1218233084971001,6
23,U,0,4G,2.578624773436458,2.2966781659175823,-0.958447918113579,22
24,U,0,4G,2.2159825732123966,1.5858408515482882,-0.15920031936898305,7
25,U,0,4G,1.9332264024109238,1.5423664607689553,-1.8776622979828876,5
26,U,0,4G,3.2158373899254142,2.7162861399169342,-0.20193710484564553,11
3,U,0,4G,4.236466909794379,3.979423527806251,-6.751537954027715,4
4,U,0,4G,2.463100674701855,2.1308442183678626,-1.815925027935866,17
5,U,0,4G,2.6293731177763298,1.9183662739990845,-0.5230306620578329,12
6,U,0,4G,2.7177834506885516,2.0715007700592185,-0.2979310001086233,13
7,U,0,4G,4.168008597048635,3.567756902766762,-2.5290468213454074,4
8,U,0,4G,2.8960589040087124,2.3955860992877303,-0.9829727234003682,24
9,U,0,4G,1.61297094192195,1.2694113739127673,-0.27765785442087454,9
