state,method,rep_id,target,rmse,mae,r2,n
0,KM,0,4G,4.6577251315093395,4.142376609353988,-3.4185556729263977,17
10,KM,0,4G,6.166306216278691,5.97023665616495,-14.28964061274306,16
11,KM,0,4G,1.6693960281869886,1.3432842819184494,-0.10343114562201183,23
12,KM,0,4G,2.8887347658908062,2.4544180200088714,-1.6192038541434708,36
13,KM,0,4G,2.7719657733166905,2.4442783523240323,-1.652074338121107,46
14,KM,0,4G,3.441454741558917,3.1140759690606137,-1.039675726480136,8
15,KM,0,4G,1.6134346416201346,1.4504079843434534,-0.13269951248425516,15
16,KM,0,4G,2.5674771432388934,2.0782980851204225,-0.41977673416713257,13
17,KM,0,4G,2.879593035487164,2.4959092286474687,-1.2797389272792614,14
18,KM,0,4G,2.211654391462141,1.9371717459171043,-0.11458582870326595,12
19,KM,0,4G,2.0185916617028554,1.7761265237329387,-0.4132831358208433,21
2,KM,0,4G,3.5452286418459504,3.403937543608272,-13.968746362975894,4
20,KM,0,4G,2.316877547389503,1.8571348318345255,-0.33795833532309616,15
21,KM,0,4G,1.852702605116197,1.5435374711895613,-0.07838510380632036,26
22,KM,0,4G,2.146121484745104,2.0049741234477048,-0.10588738038485035,6
23,KM,0,4G,2.57654710634699,2.2948275647191423,-0.955293241577851,22
24,KM,0,4G,2.2246266234572922,1.5743672468724361,-0.16826151792973865,7
25,KM,0,4G,1.937980626735739,1.563242643374124,-1.8918332967033669,5
26,KM,0,4G,3.2170743248767057,2.7195670558444744,-0.20286190529942982,11
3,KM,0,4G,4.249001340649877,3.9903211878225138,-6.797474747036913,4
4,KM,0,4G,2.4521725542202226,2.1189561836081756,-1.7909934423067577,17
5,KM,0,4G,2.624824004689713,1.9043788130194717,-0.517765190088324,12
6,KM,0,4G,2.710328739428522,2.061783732156608,-0.29082047707156633,13
7,KM,0,4G,4.159541928775038,3.5702657704276133,-2.5147239520449562,4
8,KM,0,4G,2.9139533767748533,2.405677905944808,-1.007553631098299,24
9,KM,0,4G,1.5978723284915752,1.2566706983401577,-0.2538501427026687,9
